Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date,genres
2022-07-04,Wrinkles the Clown,2019.0,https://boxd.it/2ZbDUJ,2.0,,hulu,2022-07-03,['Documentary']
2022-07-03,Little Monsters,2019.0,https://boxd.it/2Z89on,3.0,,hulu,2022-07-03,"['Adventure', 'Fantasy', 'Comedy', 'Family']"
2022-07-03,The Princess,2022.0,https://boxd.it/2Z7NNv,2.0,,hulu,2022-07-02,"['Fantasy', 'Action']"
2022-07-02,The Lego Batman Movie,2017.0,https://boxd.it/2YWBeL,4.0,,hbomax,2022-07-02,"['Animation', 'Action', 'Comedy', 'Family']"
2022-07-02,Final Fantasy VII: Last Order,2005.0,https://boxd.it/2YUy45,2.0,,youtube,2022-07-01,"['Action', 'Adventure', 'Animation', 'Fantasy', 'Science Fiction']"
2022-07-02,Batman v Superman: Dawn of Justice,2016.0,https://boxd.it/2YPFKn,2.5,,hbomax,2022-07-01,"['Action', 'Adventure', 'Fantasy']"
2022-07-01,Matchstick Men,2003.0,https://boxd.it/2YMslN,3.5,,hbomax,2022-06-30,"['Comedy', 'Drama', 'Crime', 'Thriller']"
2022-06-30,Final Fantasy VII: Advent Children,2005.0,https://boxd.it/2YAdRv,3.5,Yes,,2022-06-30,"['Animation', 'Action', 'Adventure', 'Fantasy', 'Science Fiction']"
2022-06-30,Insidious,2010.0,https://boxd.it/2YBq6p,3.0,,hbomax,2022-06-29,"['Horror', 'Thriller']"
2022-06-28,Batman: Year One,2011.0,https://boxd.it/2YggqR,3.0,,hbomax,2022-06-28,"['Action', 'Animation', 'Crime']"
2022-06-28,Fantastic Four,2005.0,https://boxd.it/2YdC3J,2.0,,disney+,2022-06-27,"['Action', 'Adventure', 'Science Fiction']"
2022-06-26,Doctor Strange in the Multiverse of Madness,2022.0,https://boxd.it/2XRt29,3.5,Yes,disney+,2022-06-26,"['Fantasy', 'Action', 'Adventure']"
2022-06-26,Rise,2022.0,https://boxd.it/2XKzwP,3.0,,disney+,2022-06-25,"['Horror', 'Thriller', 'Fantasy']"
2022-06-26,Justin Timberlake + The Tennessee Kids,2016.0,https://boxd.it/2XOy8Z,3.0,,netflix,2022-06-25,"['Music', 'Documentary']"
2022-06-26,Fist of the North Star,1986.0,https://boxd.it/2XICVf,3.5,,,2022-06-24,"['Animation', 'Action', 'Science Fiction']"
2022-06-24,Evolution,2001.0,https://boxd.it/2XqHCL,2.5,,hulu,2022-06-23,"['Comedy', 'Science Fiction', 'Action']"
2022-06-24,Mad God,2021.0,https://boxd.it/2XrHiN,4.0,,,2022-06-23,"['Animation', 'Fantasy', 'Horror', 'Science Fiction']"
2022-06-23,Obi-Wan Kenobi,2022.0,https://boxd.it/2XbnZF,4.0,Yes,disney+,2022-06-22,['Documentary']
2022-06-22,Down Periscope,1996.0,https://boxd.it/2X6y41,3.0,,hbomax,2022-06-21,['Comedy']
2022-06-22,Of Miracles and Men,2015.0,https://boxd.it/2X4hZb,3.5,,disney+,2022-06-21,['Documentary']
2022-06-21,Cartel Land,2015.0,https://boxd.it/2WSgxV,3.5,,hulu,2022-06-20,"['Drama', 'Documentary']"
2022-06-20,The Accountant,2016.0,https://boxd.it/2WJylP,2.5,,hbomax,2022-06-19,"['Crime', 'Thriller', 'Drama']"
2022-06-19,Underworld: Awakening,2012.0,https://boxd.it/2WpypR,2.0,Yes,hulu,2022-06-18,"['Fantasy', 'Action', 'Horror']"
2022-06-18,Daybreakers,2009.0,https://boxd.it/2WiNwT,3.0,,hbomax,2022-06-18,"['Action', 'Fantasy', 'Science Fiction']"
2022-06-18,The Card Counter,2021.0,https://boxd.it/2WigGr,3.0,,hbomax,2022-06-17,"['Crime', 'Thriller', 'Drama']"
2022-06-17,Obi-Wan Kenobi,2022.0,https://boxd.it/2W3gGB,3.5,,disney+,2022-06-16,['Documentary']
2022-06-17,Predator 2,1990.0,https://boxd.it/2VZpWv,3.0,,hulu,2022-06-15,"['Science Fiction', 'Action', 'Thriller']"
2022-06-15,Miami Vice,2006.0,https://boxd.it/2VFTzh,3.5,Yes,hbomax,2022-06-14,"['Action', 'Crime', 'Thriller']"
2022-06-13,OPAL,2020.0,https://boxd.it/2VrvBb,4.5,Yes,youtube,2022-06-13,"['Animation', 'Horror']"
2022-06-13,Don't Hug Me I'm Scared,2011.0,https://boxd.it/2ViaNx,3.5,,youtube,2022-06-12,"['Horror', 'Fantasy', 'Animation', 'Music', 'Comedy']"
2022-06-13,Top Gun: Maverick,2022.0,https://boxd.it/2VqF2X,4.0,,,2022-06-12,"['Action', 'Drama']"
2022-06-13,Jackass 4.5,2022.0,https://boxd.it/2VqMth,3.5,Yes,netflix,2022-06-12,"['Comedy', 'Action', 'Documentary']"
2022-06-13,Don't Hug Me I'm Scared 2,2014.0,https://boxd.it/2VibVn,3.5,,youtube,2022-06-12,"['Horror', 'Animation', 'Fantasy', 'Music']"
2022-06-13,Don't Hug Me I'm Scared 4,2015.0,https://boxd.it/2ViiDP,3.5,,youtube,2022-06-12,"['Horror', 'Fantasy', 'Animation', 'Music']"
2022-06-13,Don't Hug Me I'm Scared 3,2014.0,https://boxd.it/2VicSJ,4.0,,youtube,2022-06-12,"['Horror', 'Fantasy', 'Animation', 'Music']"
2022-06-11,Roma,2018.0,https://boxd.it/2V2XHL,4.0,,netflix,2022-06-11,['Drama']
2022-06-10,OPAL,2020.0,https://boxd.it/2USrVV,4.5,,,2022-06-10,"['Animation', 'Horror']"
2022-06-10,"Summer of Soul (...or, When the Revolution Could Not Be Televised)",2021.0,https://boxd.it/2UPBLP,4.0,,disney+,2022-06-09,"['Documentary', 'Music', 'History']"
2022-06-10,It Comes at Night,2017.0,https://boxd.it/2URKsr,3.0,,hulu,2022-06-09,"['Drama', 'Horror', 'Mystery']"
2022-06-10,Batman & Bill,2017.0,https://boxd.it/2UPZKr,3.5,,hulu,2022-06-09,['Documentary']
2022-06-09,Hustle,2022.0,https://boxd.it/2UCEiF,4.5,,netflix,2022-06-08,"['Drama', 'Comedy']"
2022-06-08,The Paper Tigers,2020.0,https://boxd.it/2UyiNN,3.0,,netflix,2022-06-07,"['Action', 'Comedy']"
2022-06-07,South Park the Streaming Wars,2022.0,https://boxd.it/2UmMAF,2.5,,,2022-06-06,"['Animation', 'Comedy']"
2022-06-07,Everything Everywhere All at Once,2022.0,https://boxd.it/2Umbip,5.0,Yes,,2022-06-06,"['Action', 'Adventure', 'Science Fiction']"
2022-06-06,Anchorman: The Legend of Ron Burgundy,2004.0,https://boxd.it/2UbSsv,3.5,,netflix,2022-06-05,['Comedy']
2022-06-05,Lords of Dogtown,2005.0,https://boxd.it/2TVsNl,3.0,,hbomax,2022-06-04,['Drama']
2022-06-05,We Own This City,2022.0,https://boxd.it/2TSmOB,4.5,,hbomax,2022-06-04,[]
2022-06-05,Old,2021.0,https://boxd.it/2TR9G3,3.5,Yes,hbomax,2022-06-04,"['Thriller', 'Mystery', 'Horror']"
2022-06-04,Paris Is Burning,1990.0,https://boxd.it/2TN2rn,4.5,,hbomax,2022-06-03,['Documentary']
2022-06-03,Life of Crime: 1984-2020,2021.0,https://boxd.it/2TzfN9,5.0,,,2022-06-02,['Documentary']
2022-06-02,Glory Road,2006.0,https://boxd.it/2TrMOt,3.0,,disney+,2022-06-01,"['Drama', 'History']"
2022-06-01,The Fifth Element,1997.0,https://boxd.it/2TiUOX,4.0,Yes,amazonprime,2022-05-31,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']"
2022-05-31,Frozen,2013.0,https://boxd.it/2T6EL5,3.0,,disney+,2022-05-30,"['Animation', 'Family', 'Adventure', 'Fantasy']"
2022-05-31,Mean Girls,2004.0,https://boxd.it/2T6CjD,4.0,Yes,,2022-05-29,['Comedy']
2022-05-31,The Lion King,1994.0,https://boxd.it/2T6BJZ,4.0,,disney+,2022-05-28,"['Family', 'Animation', 'Drama']"
2022-05-27,Enron: The Smartest Guys in the Room,2005.0,https://boxd.it/2Srdpp,3.0,,hulu,2022-05-27,['Documentary']
2022-05-27,DodgeBall: A True Underdog Story,2004.0,https://boxd.it/2SjYpv,3.0,,hulu,2022-05-26,['Comedy']
2022-05-25,Blow Out,1981.0,https://boxd.it/2S6NXZ,4.0,,amazonprime,2022-05-25,"['Crime', 'Drama', 'Mystery', 'Thriller']"
2022-05-26,Jackass 4.5,2022.0,https://boxd.it/2Setl3,3.5,,netflix,2022-05-25,"['Comedy', 'Action', 'Documentary']"
2022-05-25,The Northman,2022.0,https://boxd.it/2S0eZp,4.5,Yes,,2022-05-24,"['Action', 'Adventure', 'Fantasy']"
2022-05-22,Isle of Dogs,2018.0,https://boxd.it/2Rxqqj,4.0,Yes,disney+,2022-05-22,"['Adventure', 'Comedy', 'Animation']"
2022-05-22,Fantastic Mr. Fox,2009.0,https://boxd.it/2Rwglh,4.5,Yes,,2022-05-22,"['Adventure', 'Animation', 'Comedy', 'Family']"
2022-05-22,Chip 'n Dale: Rescue Rangers,2022.0,https://boxd.it/2RvaC5,3.5,,disney+,2022-05-21,"['Animation', 'Family', 'Comedy', 'Adventure', 'Mystery']"
2022-05-20,Timecrimes,2007.0,https://boxd.it/2R6BA1,3.0,,hbomax,2022-05-21,"['Science Fiction', 'Thriller']"
2022-05-20,Soylent Green,1973.0,https://boxd.it/2R6gtt,3.5,,hbomax,2022-05-20,"['Science Fiction', 'Thriller']"
2022-05-20,Road to Perdition,2002.0,https://boxd.it/2R5fb7,4.0,Yes,netflix,2022-05-19,"['Crime', 'Drama', 'Thriller']"
2022-05-20,47 Ronin,2013.0,https://boxd.it/2QZQzj,2.0,,hbomax,2022-05-19,"['Drama', 'Action', 'Fantasy']"
2022-05-18,Terminator Salvation,2009.0,https://boxd.it/2QLS2N,2.0,,netflix,2022-05-18,"['Action', 'Science Fiction', 'Thriller']"
2022-05-18,Cliffhanger,1993.0,https://boxd.it/2QLqqH,3.0,,netflix,2022-05-17,"['Action', 'Adventure', 'Thriller']"
2022-05-17,The Northman,2022.0,https://boxd.it/2QvEA5,4.5,Yes,,2022-05-16,"['Action', 'Adventure', 'Fantasy']"
2022-05-16,Resident Evil: Extinction,2007.0,https://boxd.it/2QpZFN,2.0,,hulu,2022-05-15,"['Horror', 'Action', 'Science Fiction']"
2022-05-15,Ghostland,2018.0,https://boxd.it/2QbWEf,2.5,,netflix,2022-05-14,"['Horror', 'Mystery', 'Thriller']"
2022-05-15,Fantastic Mr. Fox,2009.0,https://boxd.it/2Qf0Yp,4.5,,disney+,2022-05-13,"['Adventure', 'Animation', 'Comedy', 'Family']"
2022-05-13,The Survivor,2021.0,https://boxd.it/2PMvbv,3.5,,hbomax,2022-05-12,"['History', 'Action', 'Drama']"
2022-05-13,Thelma & Louise,1991.0,https://boxd.it/2PRzpr,4.0,,hbomax,2022-05-12,"['Drama', 'Thriller', 'Crime', 'Adventure']"
2022-05-12,Jackass 3.5,2011.0,https://boxd.it/2PJvRl,3.0,,netflix,2022-05-12,"['Comedy', 'Documentary', 'Action']"
2022-05-12,Jackass 2.5,2007.0,https://boxd.it/2PJvPf,3.0,,netflix,2022-05-12,"['Comedy', 'Documentary']"
2022-05-12,Hoop Dreams,1994.0,https://boxd.it/2PIP4B,5.0,,showtime,2022-05-11,['Documentary']
2022-05-12,War of the Worlds,2005.0,https://boxd.it/2PDY4Z,3.0,Yes,netflix,2022-05-11,"['Adventure', 'Thriller', 'Science Fiction']"
2022-05-11,42,2013.0,https://boxd.it/2Pzxhz,3.5,,hbomax,2022-05-11,['Drama']
2022-05-10,Happy Gilmore,1996.0,https://boxd.it/2PogRX,4.0,Yes,hbomax,2022-05-10,['Comedy']
2022-05-10,Conan the Barbarian,2011.0,https://boxd.it/2PiM0z,2.0,,hbomax,2022-05-09,"['Adventure', 'Fantasy', 'Action']"
2022-05-09,Den of Thieves,2018.0,https://boxd.it/2P6ApX,3.5,,hbomax,2022-05-08,"['Action', 'Thriller', 'Crime']"
2022-05-09,The Ritual,2017.0,https://boxd.it/2P6AfN,3.0,Yes,netflix,2022-05-08,"['Horror', 'Thriller', 'Mystery']"
2022-05-07,Heaven's Gate: The Cult of Cults,2020.0,https://boxd.it/2ONrpr,3.0,,hbomax,2022-05-07,[]
2022-05-07,Doctor Strange in the Multiverse of Madness,2022.0,https://boxd.it/2OJz2x,3.5,,,2022-05-06,"['Fantasy', 'Action', 'Adventure']"
2022-05-07,Army of Darkness,1992.0,https://boxd.it/2OGOaZ,4.0,,hbomax,2022-05-06,"['Fantasy', 'Horror', 'Comedy']"
2022-05-07,Million Dollar Baby,2004.0,https://boxd.it/2OGCsR,4.0,,hbomax,2022-05-06,['Drama']
2022-05-06,Green Room,2015.0,https://boxd.it/2OCT5R,4.0,Yes,showtime,2022-05-06,"['Horror', 'Crime', 'Thriller']"
2022-05-05,De Palma,2015.0,https://boxd.it/2OsIq5,3.5,,showtime,2022-05-05,['Documentary']
2022-05-05,The Kings,2021.0,https://boxd.it/2OsfqP,4.0,,showtime,2022-05-05,"['Action', 'Adventure', 'History', 'Drama', 'War']"
2022-05-05,Moon Knight,2022.0,https://boxd.it/2Oq2kl,3.5,,disney+,2022-05-04,['Action']
2022-05-05,Dances with Wolves,1990.0,https://boxd.it/2OlEtP,4.0,,hbomax,2022-05-04,"['Adventure', 'Drama', 'Western']"
2022-05-04,The Siege,1998.0,https://boxd.it/2OidJP,2.5,,hbomax,2022-05-03,"['Drama', 'Action', 'Thriller', 'Crime']"
2022-05-03,Godless,2017.0,https://boxd.it/2O7HdH,3.5,,netflix,2022-05-02,['Drama']
2022-05-04,The Bourne Ultimatum,2007.0,https://boxd.it/2OidU9,3.0,,netflix,2022-05-02,"['Action', 'Drama', 'Mystery', 'Thriller']"
2022-05-03,Extraction,2020.0,https://boxd.it/2O2BC7,3.0,Yes,netflix,2022-05-01,"['Drama', 'Action', 'Thriller']"
2022-05-02,Apollo 11,2019.0,https://boxd.it/2NWZVv,3.5,,hulu,2022-04-30,"['Documentary', 'History']"
2022-05-02,Puella Magi Madoka Magica,2011.0,https://boxd.it/2NUfyL,4.5,Yes,netflix,2022-04-29,"['Mystery', 'Animation', 'Fantasy']"
2022-05-17,The Northman,2022.0,https://boxd.it/2QvEUJ,4.5,Yes,,2022-04-29,"['Action', 'Adventure', 'Fantasy']"
2022-05-02,High on the Hog: How African American Cuisine Transformed America,2021.0,https://boxd.it/2NUePh,4.0,,netflix,2022-04-28,[]
2022-04-28,The Quick and the Dead,1995.0,https://boxd.it/2Nd7Ft,3.5,,,2022-04-27,"['Western', 'Action', 'Thriller']"
2022-04-23,Ip Man,2008.0,https://boxd.it/2Mkwtx,3.5,,netflix,2022-04-26,"['Action', 'Adventure', 'History', 'Drama']"
2022-04-26,12 Strong,2018.0,https://boxd.it/2MUPCl,2.5,,hbomax,2022-04-25,"['War', 'Drama', 'Action', 'History']"
2022-04-25,The Beatles: Get Back,2021.0,https://boxd.it/2MJBHf,4.5,,disney+,2022-04-24,"['Music', 'Documentary']"
2022-04-24,The Other Guys,2010.0,https://boxd.it/2My74Z,3.0,,netflix,2022-04-23,"['Action', 'Comedy', 'Crime']"
2022-04-22,Alpha Dog,2006.0,https://boxd.it/2Mc0ER,3.0,Yes,,2022-04-22,"['Crime', 'Drama', 'Thriller']"
2022-04-22,Hell or High Water,2016.0,https://boxd.it/2MbZej,4.0,Yes,netflix,2022-04-22,"['Western', 'Crime', 'Drama', 'Thriller']"
2022-04-21,Starship Troopers,1997.0,https://boxd.it/2M1fBL,3.5,Yes,hulu,2022-04-21,"['Adventure', 'Action', 'Thriller', 'Science Fiction']"
2022-04-20,The Batman,2022.0,https://boxd.it/2LS8AD,4.5,Yes,hbomax,2022-04-20,"['Crime', 'Mystery', 'Thriller']"
2022-04-21,Crank,2006.0,https://boxd.it/2M1eRX,3.0,,hulu,2022-04-20,"['Action', 'Thriller', 'Crime']"
2022-04-19,Highlander,1986.0,https://boxd.it/2LyJPl,3.0,,amazonprime,2022-04-19,"['Adventure', 'Action', 'Fantasy']"
2022-04-18,Black Crab,2022.0,https://boxd.it/2LuRLj,2.0,,netflix,2022-04-18,"['Action', 'Thriller']"
2022-04-18,Dunkirk,2017.0,https://boxd.it/2LrEGz,4.0,Yes,netflix,2022-04-17,"['War', 'Action', 'Drama']"
2022-04-18,Tony Hawk: Until the Wheels Fall Off,2022.0,https://boxd.it/2LmupX,3.5,,hbomax,2022-04-16,['Documentary']
2022-04-16,Bad Trip,2021.0,https://boxd.it/2L2Sm9,3.5,,netflix,2022-04-15,['Comedy']
2022-04-15,Final Fantasy : The Spirits Within VS Thriller,2001.0,https://boxd.it/2KOlhx,,,hbomax,2022-04-14,[]
2022-04-15,Insomnia,2002.0,https://boxd.it/2KKbxH,3.5,,hbomax,2022-04-14,"['Crime', 'Mystery', 'Thriller']"
2022-04-13,The Happening,2008.0,https://boxd.it/2KxCbx,2.0,Yes,hbomax,2022-04-13,"['Thriller', 'Science Fiction']"
2022-04-13,Shooter,2007.0,https://boxd.it/2KtowX,3.0,,netflix,2022-04-12,"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']"
2022-04-12,Sherlock Holmes: A Game of Shadows,2011.0,https://boxd.it/2KnHhb,2.5,,netflix,2022-04-12,"['Adventure', 'Action', 'Crime', 'Mystery']"
2022-04-13,Hired Gun,2016.0,https://boxd.it/2KuInj,3.0,,amazonprime,2022-04-12,"['Music', 'Documentary']"
2022-04-12,The Witches of Eastwick,1987.0,https://boxd.it/2KkVbl,3.5,,hbomax,2022-04-11,"['Comedy', 'Fantasy']"
2022-04-12,Olympus Has Fallen,2013.0,https://boxd.it/2KkO5l,1.5,,netflix,2022-04-11,"['Action', 'Thriller']"
2022-04-12,London Has Fallen,2016.0,https://boxd.it/2KlYS5,2.0,,netflix,2022-04-11,"['Action', 'Thriller']"
2022-04-11,Grown Ups,2010.0,https://boxd.it/2K9HiZ,2.0,Yes,netflix,2022-04-10,['Comedy']
2022-04-11,Everything Everywhere All at Once,2022.0,https://boxd.it/2K4zrz,4.5,,,2022-04-09,"['Action', 'Adventure', 'Science Fiction']"
2022-04-09,The Wind Rises,2013.0,https://boxd.it/2JKr5Z,4.5,,hbomax,2022-04-08,"['Drama', 'Animation', 'War', 'Romance']"
2022-04-07,Porco Rosso,1992.0,https://boxd.it/2Jqyvb,4.5,Yes,hbomax,2022-04-07,"['Family', 'Comedy', 'Animation', 'Adventure']"
2022-04-07,Howl's Moving Castle,2004.0,https://boxd.it/2JlQZN,4.0,,hbomax,2022-04-06,"['Fantasy', 'Animation', 'Adventure']"
2022-04-05,Four Brothers,2005.0,https://boxd.it/2J9o4P,3.0,,netflix,2022-04-05,"['Action', 'Crime']"
2022-04-05,Blade: Trinity,2004.0,https://boxd.it/2J8YbF,1.5,Yes,netflix,2022-04-04,"['Action', 'Horror', 'Fantasy']"
2022-04-05,The French Dispatch,2021.0,https://boxd.it/2J8Jfd,4.0,,hbomax,2022-04-04,"['Comedy', 'Drama', 'Romance']"
2022-04-04,Drive My Car,2021.0,https://boxd.it/2IWe4J,5.0,,,2022-04-03,['Drama']
2022-03-31,The Taking of Pelham 1 2 3,2009.0,https://boxd.it/2I8S9p,2.5,Yes,,2022-04-02,"['Thriller', 'Crime', 'Action']"
2022-04-02,The Kingdom of Dreams and Madness,2013.0,https://boxd.it/2Ir9b9,4.0,,hbomax,2022-04-01,['Documentary']
2022-03-31,All of Us Are Dead,2022.0,https://boxd.it/2IenNl,1.5,,netflix,2022-03-31,[]
2022-03-30,Jackass Forever,2022.0,https://boxd.it/2I4DUH,4.0,,,2022-03-30,"['Comedy', 'Documentary']"
2022-03-30,Wheelman,2017.0,https://boxd.it/2I2lg1,3.0,,netflix,2022-03-29,"['Action', 'Crime', 'Thriller']"
2022-03-30,Stowaway,2021.0,https://boxd.it/2HYcXn,2.5,,netflix,2022-03-29,['Thriller']
2022-03-29,Nobody,2021.0,https://boxd.it/2HOpUh,4.0,Yes,hbomax,2022-03-28,"['Action', 'Crime', 'Thriller']"
2022-03-29,Predators,2010.0,https://boxd.it/2HUrlv,2.0,,hulu,2022-03-28,"['Science Fiction', 'Action', 'Thriller']"
2022-03-28,King Richard,2021.0,https://boxd.it/2HK8Ej,3.5,,hbomax,2022-03-27,"['Drama', 'History']"
2022-03-29,Evil Dead II,1987.0,https://boxd.it/2HO9Lj,4.0,Yes,,2022-03-26,"['Horror', 'Comedy', 'Fantasy']"
2022-03-26,Turning Red,2022.0,https://boxd.it/2HjMYp,4.0,,disney+,2022-03-25,"['Animation', 'Family', 'Comedy', 'Fantasy']"
2022-03-25,Gone in Sixty Seconds,2000.0,https://boxd.it/2H9KOn,3.5,,hulu,2022-03-24,"['Action', 'Crime', 'Thriller']"
2022-03-24,Attack on Titan: Chronicle,2020.0,https://boxd.it/2H0ycD,,,hulu,2022-03-23,"['Animation', 'Action', 'Fantasy', 'Adventure']"
2022-03-24,Mobile Suit Gundam: The 08th MS Team,1996.0,https://boxd.it/2GZIXd,4.0,,hulu,2022-03-22,"['Animation', 'Action', 'Science Fiction', 'War']"
2022-03-22,The Evil Dead,1981.0,https://boxd.it/2GEf3X,3.5,Yes,hbomax,2022-03-21,['Horror']
2022-03-21,The King's Man,2021.0,https://boxd.it/2GpNnH,2.5,,hbomax,2022-03-20,"['Action', 'Adventure', 'Thriller', 'War', 'Mystery']"
2022-03-21,West Side Story,2021.0,https://boxd.it/2GnD9r,4.0,,hbomax,2022-03-20,"['Drama', 'Romance', 'Crime']"
2022-03-21,Rosemary's Baby,1968.0,https://boxd.it/2Gr2mh,4.0,,hulu,2022-03-20,"['Drama', 'Horror', 'Thriller']"
2022-03-21,Team Thor,2016.0,https://boxd.it/2Gj2sX,3.0,,disney+,2022-03-19,"['Comedy', 'Science Fiction']"
2022-03-21,Marvel One-Shot: All Hail the King,2014.0,https://boxd.it/2Gj2ff,3.0,,disney+,2022-03-18,"['Action', 'Comedy', 'Fantasy', 'Thriller']"
2022-03-17,The Dark Knight Rises,2012.0,https://boxd.it/2FAk8V,3.0,Yes,hbomax,2022-03-17,"['Action', 'Crime', 'Drama', 'Thriller']"
2022-03-17,Lupin the Third: The Castle of Cagliostro,1979.0,https://boxd.it/2FETAX,4.0,,netflix,2022-03-16,"['Family', 'Animation', 'Adventure', 'Comedy', 'Crime']"
2022-03-16,Isle of Dogs,2018.0,https://boxd.it/2FsOkV,3.5,,disney+,2022-03-15,"['Adventure', 'Comedy', 'Animation']"
2022-03-15,Titane,2021.0,https://boxd.it/2FlytX,4.0,,hulu,2022-03-14,"['Drama', 'Thriller', 'Horror']"
2022-03-14,My Cousin Vinny,1992.0,https://boxd.it/2F80rn,4.0,,hbomax,2022-03-13,['Comedy']
2022-03-12,Land of the Dead,2005.0,https://boxd.it/2EBYgj,2.5,,hulu,2022-03-12,"['Horror', 'Thriller', 'Science Fiction']"
2022-03-12,Justice League: The Flashpoint Paradox,2013.0,https://boxd.it/2ExnAN,3.5,,hbomax,2022-03-11,"['Science Fiction', 'Animation', 'Action', 'Adventure']"
2022-03-12,Get Shorty,1995.0,https://boxd.it/2ECVhZ,3.5,,amazonprime,2022-03-11,"['Comedy', 'Thriller', 'Crime']"
2022-03-11,Unleashed,2005.0,https://boxd.it/2EtR5d,3.0,Yes,hbomax,2022-03-10,"['Action', 'Crime']"
2022-03-10,A Man Named Scott,2021.0,https://boxd.it/2Egfjb,4.0,,amazonprime,2022-03-09,"['Documentary', 'Music']"
2022-03-09,The Batman,2022.0,https://boxd.it/2EapRF,4.5,,,2022-03-09,"['Crime', 'Mystery', 'Thriller']"
2022-03-09,Platoon,1986.0,https://boxd.it/2E3yEh,3.5,,amazonprime,2022-03-08,"['Drama', 'War', 'Action']"
2022-03-08,The Dark Knight,2008.0,https://boxd.it/2E0ySR,4.5,,hbomax,2022-03-08,"['Drama', 'Action', 'Crime', 'Thriller']"
2022-03-08,Just Like Heaven,2005.0,https://boxd.it/2DZas9,2.5,,netflix,2022-03-07,"['Drama', 'Comedy', 'Romance', 'Fantasy']"
2022-03-07,This House Has People in It,2016.0,https://boxd.it/2DPETp,3.5,,youtube,2022-03-07,"['Comedy', 'Horror']"
2022-03-07,NO PAIN IN VAIN - The Shocking Life of Steve-O,2020.0,https://boxd.it/2DOg1r,3.0,,youtube,2022-03-06,[]
2022-03-06,The Rock,1996.0,https://boxd.it/2DyRCH,3.5,,amazonprime,2022-03-05,"['Action', 'Adventure', 'Thriller']"
2022-03-05,Jackass 3D,2010.0,https://boxd.it/2DfVAx,3.0,Yes,,2022-03-04,"['Comedy', 'Documentary', 'Action']"
2022-03-04,Shrek,2001.0,https://boxd.it/2D3Dxr,2.5,Yes,netflix,2022-03-03,"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']"
2022-03-03,Batman Begins,2005.0,https://boxd.it/2CZPhn,3.5,,hbomax,2022-03-03,"['Action', 'Crime', 'Drama']"
2022-03-03,Jackass Number Two,2006.0,https://boxd.it/2CVQ2l,3.0,Yes,,2022-03-02,"['Action', 'Comedy', 'Documentary']"
2022-03-03,Superman Returns,2006.0,https://boxd.it/2CT1UH,3.0,,hbomax,2022-03-01,"['Science Fiction', 'Action', 'Adventure']"
2022-03-01,The Lovebirds,2020.0,https://boxd.it/2CFcDT,3.0,,netflix,2022-02-28,"['Comedy', 'Action', 'Romance']"
2022-02-28,Attack on Titan: The Roar of Awakening,2018.0,https://boxd.it/2CuGJv,4.0,,hulu,2022-02-27,"['Animation', 'Action', 'Adventure', 'Fantasy']"
2022-02-28,Zombieland,2009.0,https://boxd.it/2Cv9jL,3.0,,hbomax,2022-02-27,"['Comedy', 'Horror']"
2022-02-28,Attack on Titan: Wings of Freedom,2015.0,https://boxd.it/2CuGqD,3.5,,hulu,2022-02-26,"['Animation', 'Action', 'Fantasy', 'Adventure']"
2022-02-26,Free Guy,2021.0,https://boxd.it/2C7YWB,2.5,,hbomax,2022-02-25,"['Comedy', 'Adventure', 'Science Fiction']"
2022-02-26,Nightmare Alley,2021.0,https://boxd.it/2C0DNf,3.0,,hbomax,2022-02-25,['Thriller']
2022-02-26,Attack on Titan: Crimson Bow and Arrow,2014.0,https://boxd.it/2C6zNx,,,,2022-02-24,"['Animation', 'Action', 'Adventure', 'Fantasy']"
2022-02-26,Attack on Titan,2015.0,https://boxd.it/2C6yUR,2.0,,,2022-02-23,"['Action', 'Science Fiction']"
2022-02-23,Best of the Best,1989.0,https://boxd.it/2BF9bt,3.0,,netflix,2022-02-22,['Action']
2022-02-22,White Men Can't Jump,1992.0,https://boxd.it/2Bv0Vn,4.0,,hulu,2022-02-21,"['Comedy', 'Drama']"
2022-02-21,Warrior,2011.0,https://boxd.it/2BjBcb,4.0,,netflix,2022-02-20,"['Drama', 'Action']"
2022-02-21,The One,2001.0,https://boxd.it/2B9wGv,2.5,,netflix,2022-02-20,"['Action', 'Science Fiction', 'Thriller']"
2022-02-20,Licorice Pizza,2021.0,https://boxd.it/2B36ur,3.5,,,2022-02-19,"['Drama', 'Comedy']"
2022-02-20,Jackass Number Two,2006.0,https://boxd.it/2B4RRp,3.0,,,2022-02-18,"['Action', 'Comedy', 'Documentary']"
2022-02-19,The Hunger Games: Mockingjay - Part 2,2015.0,https://boxd.it/2AS2FX,2.5,,hulu,2022-02-17,"['Action', 'Adventure', 'Science Fiction']"
2022-02-17,Audible,2021.0,https://boxd.it/2Au8zj,3.5,,netflix,2022-02-16,['Documentary']
2022-02-16,Jackass: The Movie,2002.0,https://boxd.it/2AkzTl,3.0,Yes,amazonprime,2022-02-15,"['Comedy', 'Documentary']"
2022-02-15,The Hunger Games: Catching Fire,2013.0,https://boxd.it/2A9OE9,2.5,,hulu,2022-02-14,"['Adventure', 'Action', 'Science Fiction']"
